geo_id,county_fips,acs_adult_population,acs_adult_moe90,acs_65plus_population,acs_65plus_moe90,acs_65plus_share_adult_pct,acs_moe_status,acs_period,acs_table
0500000US51019,51019,65151,1294,18820,740,28.9,reported,2020-2024,B01001
0500000US51021,51021,5345,369,1546,175,28.9,reported,2020-2024,B01001
0500000US51023,51023,27680,785,8272,507,29.9,reported,2020-2024,B01001
0500000US51025,51025,13418,583,3539,301,26.4,reported,2020-2024,B01001
0500000US51027,51027,16163,666,4633,408,28.7,reported,2020-2024,B01001
0500000US51029,51029,13959,588,3536,325,25.3,reported,2020-2024,B01001
0500000US51031,51031,44594,1193,11771,673,26.4,reported,2020-2024,B01001
0500000US51033,51033,24823,943,5354,420,21.6,reported,2020-2024,B01001
0500000US51035,51035,24031,815,7626,523,31.7,reported,2020-2024,B01001
0500000US51036,51036,5686,206,1782,123,31.3,reported,2020-2024,B01001
0500000US51037,51037,8968,438,2596,241,28.9,reported,2020-2024,B01001
0500000US51041,51041,288329,2756,60831,1534,21.1,reported,2020-2024,B01001
0500000US51043,51043,12234,552,3503,348,28.6,reported,2020-2024,B01001
0500000US51045,51045,3734,484,915,229,24.5,reported,2020-2024,B01001
0500000US51047,51047,40712,1199,9050,625,22.2,reported,2020-2024,B01001
0500000US51049,51049,7899,548,2312,315,29.3,reported,2020-2024,B01001
0500000US51051,51051,11106,470,3377,320,30.4,reported,2020-2024,B01001
0500000US51053,51053,22559,829,5415,429,24.0,reported,2020-2024,B01001
0500000US51057,51057,8723,582,2576,294,29.5,reported,2020-2024,B01001
0500000US51059,51059,885527,4210,171935,2372,19.4,reported,2020-2024,B01001
0500000US51061,51061,57219,1182,12803,627,22.4,reported,2020-2024,B01001
0500000US51063,51063,12684,610,3808,355,30.0,reported,2020-2024,B01001
0500000US51065,51065,22634,908,6097,488,26.9,reported,2020-2024,B01001
0500000US51067,51067,44929,1146,13565,742,30.2,reported,2020-2024,B01001
0500000US51069,51069,73484,1442,17831,815,24.3,reported,2020-2024,B01001
0500000US51071,51071,13283,547,3582,322,27.0,reported,2020-2024,B01001
0500000US51073,51073,31650,1063,8267,587,26.1,reported,2020-2024,B01001
0500000US51075,51075,22138,866,6635,539,30.0,reported,2020-2024,B01001
0500000US51077,51077,12807,505,3975,300,31.0,reported,2020-2024,B01001
0500000US51079,51079,16305,731,4127,383,25.3,reported,2020-2024,B01001
0500000US51081,51081,9555,577,1838,218,19.2,reported,2020-2024,B01001
0500000US51083,51083,26789,807,8626,517,32.2,reported,2020-2024,B01001
0500000US51085,51085,88518,1459,21672,868,24.5,reported,2020-2024,B01001
0500000US51087,51087,262190,2552,56918,1501,21.7,reported,2020-2024,B01001
0500000US51089,51089,40357,1131,12433,640,30.8,reported,2020-2024,B01001
0500000US51091,51091,1962,220,798,144,40.7,reported,2020-2024,B01001
0500000US51093,51093,31472,828,8027,447,25.5,reported,2020-2024,B01001
0500000US51095,51095,65180,1520,21862,907,33.5,reported,2020-2024,B01001
0500000US51097,51097,5531,394,1594,216,28.8,reported,2020-2024,B01001
0500000US51099,51099,21087,720,3987,342,18.9,reported,2020-2024,B01001
0500000US51101,51101,14369,618,3129,341,21.8,reported,2020-2024,B01001
0500000US51103,51103,9348,581,4364,338,46.7,reported,2020-2024,B01001
0500000US51105,51105,17904,669,5064,394,28.3,reported,2020-2024,B01001
0500000US51107,51107,317827,2843,46894,1340,14.8,reported,2020-2024,B01001
0500000US51109,51109,31987,959,8404,504,26.3,reported,2020-2024,B01001
0500000US51111,51111,9666,480,2793,272,28.9,reported,2020-2024,B01001
0500000US51113,51113,11238,522,3259,293,29.0,reported,2020-2024,B01001
0500000US51115,51115,7311,526,2845,353,38.9,reported,2020-2024,B01001
0500000US51117,51117,24913,736,8216,456,33.0,reported,2020-2024,B01001
0500000US51119,51119,9107,517,3704,353,40.7,reported,2020-2024,B01001
0500000US51121,51121,83986,1753,13958,730,16.6,reported,2020-2024,B01001
0500000US51125,51125,12168,580,4359,348,35.8,reported,2020-2024,B01001
0500000US51127,51127,20218,856,4636,442,22.9,reported,2020-2024,B01001
0500000US51131,51131,9849,488,3542,272,36.0,reported,2020-2024,B01001
0500000US51133,51133,10503,669,4636,389,44.1,reported,2020-2024,B01001
0500000US51135,51135,12594,591,2931,284,23.3,reported,2020-2024,B01001
0500000US51137,51137,29631,997,7701,557,26.0,reported,2020-2024,B01001
0500000US51139,51139,19066,732,5286,492,27.7,reported,2020-2024,B01001
0500000US51141,51141,14465,608,4835,380,33.4,reported,2020-2024,B01001
0500000US51143,51143,49138,1038,14673,659,29.9,reported,2020-2024,B01001
0500000US51145,51145,25785,904,6257,500,24.3,reported,2020-2024,B01001
0500000US51147,51147,18647,915,3765,392,20.2,reported,2020-2024,B01001
0500000US51149,51149,34727,1113,5697,453,16.4,reported,2020-2024,B01001
0500000US51153,51153,359738,3122,55278,1339,15.4,reported,2020-2024,B01001
0500000US51155,51155,27685,802,7709,474,27.8,reported,2020-2024,B01001
0500000US51157,51157,6153,494,2068,257,33.6,reported,2020-2024,B01001
0500000US51159,51159,7482,574,1895,260,25.3,reported,2020-2024,B01001
0500000US51161,51161,77995,1585,21468,907,27.5,reported,2020-2024,B01001
0500000US51163,51163,18692,702,6183,467,33.1,reported,2020-2024,B01001
0500000US51165,51165,66674,1284,17185,744,25.8,reported,2020-2024,B01001
0500000US51167,51167,20721,732,6033,467,29.1,reported,2020-2024,B01001
0500000US51169,51169,17645,577,5431,372,30.8,reported,2020-2024,B01001
0500000US51171,51171,35431,920,10081,545,28.5,reported,2020-2024,B01001
0500000US51173,51173,23755,687,6762,456,28.5,reported,2020-2024,B01001
0500000US51175,51175,14618,531,3959,342,27.1,reported,2020-2024,B01001
0500000US51177,51177,110859,1628,22222,877,20.0,reported,2020-2024,B01001
0500000US51179,51179,120703,1692,18648,819,15.4,reported,2020-2024,B01001
0500000US51181,51181,5434,360,1671,175,30.8,reported,2020-2024,B01001
0500000US51183,51183,9071,509,2065,211,22.8,reported,2020-2024,B01001
0500000US51185,51185,31709,874,9411,540,29.7,reported,2020-2024,B01001
0500000US51187,51187,32561,963,7161,488,22.0,reported,2020-2024,B01001
0500000US51191,51191,44515,1050,13343,668,30.0,reported,2020-2024,B01001
0500000US51193,51193,15465,793,5017,417,32.4,reported,2020-2024,B01001
0500000US51195,51195,28682,818,7046,454,24.6,reported,2020-2024,B01001
0500000US51197,51197,22725,789,6272,484,27.6,reported,2020-2024,B01001
0500000US51199,51199,54638,1291,12640,667,23.1,reported,2020-2024,B01001
0500000US51510,51510,128503,1633,20348,854,15.8,reported,2020-2024,B01001
0500000US51520,51520,13544,692,3986,392,29.4,reported,2020-2024,B01001
0500000US51530,51530,5141,459,1240,187,24.1,reported,2020-2024,B01001
0500000US51540,51540,37957,1124,6118,482,16.1,reported,2020-2024,B01001
0500000US51550,51550,191558,2305,36797,1205,19.2,reported,2020-2024,B01001
0500000US51570,51570,13844,646,3364,305,24.3,reported,2020-2024,B01001
0500000US51580,51580,4371,386,1125,159,25.7,reported,2020-2024,B01001
0500000US51590,51590,32688,860,8914,491,27.3,reported,2020-2024,B01001
0500000US51595,51595,4014,433,1008,188,25.1,reported,2020-2024,B01001
0500000US51600,51600,18816,707,3518,327,18.7,reported,2020-2024,B01001
0500000US51610,51610,11186,557,2265,285,20.2,reported,2020-2024,B01001
0500000US51620,51620,6019,494,1534,200,25.5,reported,2020-2024,B01001
0500000US51630,51630,22754,982,3300,322,14.5,reported,2020-2024,B01001
0500000US51640,51640,5057,496,1418,239,28.0,reported,2020-2024,B01001
0500000US51650,51650,107946,1762,22962,906,21.3,reported,2020-2024,B01001
0500000US51660,51660,42503,1204,5411,487,12.7,reported,2020-2024,B01001
0500000US51670,51670,17129,872,3464,399,20.2,reported,2020-2024,B01001
0500000US51678,51678,6977,721,1273,255,18.2,reported,2020-2024,B01001
0500000US51680,51680,64109,1473,11391,567,17.8,reported,2020-2024,B01001
0500000US51683,51683,31419,989,4540,449,14.4,reported,2020-2024,B01001
0500000US51685,51685,12918,869,1744,339,13.5,reported,2020-2024,B01001
0500000US51690,51690,9998,590,2285,251,22.9,reported,2020-2024,B01001
0500000US51700,51700,141434,1771,25916,968,18.3,reported,2020-2024,B01001
0500000US51710,51710,186060,2004,30440,973,16.4,reported,2020-2024,B01001
0500000US51720,51720,2855,375,761,194,26.7,reported,2020-2024,B01001
0500000US51730,51730,25535,885,5634,441,22.1,reported,2020-2024,B01001
0500000US51735,51735,9733,523,2474,266,25.4,reported,2020-2024,B01001
0500000US51740,51740,74798,1373,15037,683,20.1,reported,2020-2024,B01001
0500000US51750,51750,14640,667,1601,209,10.9,reported,2020-2024,B01001
0500000US51760,51760,189163,1975,32244,1101,17.0,reported,2020-2024,B01001
0500000US51770,51770,76101,1521,17466,804,23.0,reported,2020-2024,B01001
0500000US51775,51775,20629,804,5016,443,24.3,reported,2020-2024,B01001
0500000US51790,51790,20931,712,5524,403,26.4,reported,2020-2024,B01001
0500000US51800,51800,75486,1202,15100,639,20.0,reported,2020-2024,B01001
0500000US51810,51810,356490,2945,72515,1644,20.3,reported,2020-2024,B01001
0500000US51820,51820,17734,787,4081,369,23.0,reported,2020-2024,B01001
0500000US51830,51830,14134,821,2764,336,19.6,reported,2020-2024,B01001
0500000US51840,51840,21627,903,4671,397,21.6,reported,2020-2024,B01001
0500000US53001,53001,13577,508,2529,252,18.6,reported,2020-2024,B01001
0500000US53003,53003,18067,615,5661,389,31.3,reported,2020-2024,B01001
0500000US53005,53005,157326,2032,33796,1210,21.5,reported,2020-2024,B01001
0500000US53007,53007,62063,1265,16769,755,27.0,reported,2020-2024,B01001
0500000US53009,53009,65286,1307,25067,917,38.4,reported,2020-2024,B01001
0500000US53011,53011,399487,,86076,1829,21.5,not available in one or more component cells,2020-2024,B01001
0500000US53013,53013,3291,254,1177,142,35.8,reported,2020-2024,B01001
0500000US53015,53015,87129,1476,22230,868,25.5,reported,2020-2024,B01001
0500000US53017,53017,33519,858,8180,536,24.4,reported,2020-2024,B01001
0500000US53019,53019,6159,327,2263,210,36.7,reported,2020-2024,B01001
0500000US53021,53021,68337,1446,10257,622,15.0,reported,2020-2024,B01001
0500000US53023,53023,1913,233,613,133,32.0,reported,2020-2024,B01001
0500000US53025,53025,73001,1449,14822,736,20.3,reported,2020-2024,B01001
0500000US53027,53027,61836,1327,17980,853,29.1,reported,2020-2024,B01001
0500000US53029,53029,71787,1433,23259,882,32.4,reported,2020-2024,B01001
0500000US53031,53031,29830,894,13673,616,45.8,reported,2020-2024,B01001
0500000US53033,53033,1841577,,320899,3425,17.4,not available in one or more component cells,2020-2024,B01001
0500000US53035,53035,223175,,54611,1383,24.5,not available in one or more component cells,2020-2024,B01001
0500000US53037,53037,39300,1085,8040,507,20.5,reported,2020-2024,B01001
0500000US53039,53039,19161,722,5878,422,30.7,reported,2020-2024,B01001
0500000US53041,53041,66731,1294,18211,787,27.3,reported,2020-2024,B01001
0500000US53043,53043,8984,304,3012,191,33.5,reported,2020-2024,B01001
0500000US53045,53045,54709,1273,16468,823,30.1,reported,2020-2024,B01001
0500000US53047,53047,34038,1031,10074,618,29.6,reported,2020-2024,B01001
0500000US53049,53049,20392,719,7921,482,38.8,reported,2020-2024,B01001
0500000US53051,53051,11335,464,3841,288,33.9,reported,2020-2024,B01001
0500000US53053,53053,716281,,137536,2366,19.2,not available in one or more component cells,2020-2024,B01001
0500000US53055,53055,16155,336,6656,227,41.2,reported,2020-2024,B01001
0500000US53057,53057,103896,1369,29691,791,28.6,reported,2020-2024,B01001
0500000US53059,53059,10321,382,3024,242,29.3,reported,2020-2024,B01001
0500000US53061,53061,657574,,124763,2063,19.0,not available in one or more component cells,2020-2024,B01001
0500000US53063,53063,430771,,95527,1767,22.2,not available in one or more component cells,2020-2024,B01001
0500000US53065,53065,37901,887,12178,559,32.1,reported,2020-2024,B01001
0500000US53067,53067,236687,,56072,1477,23.7,not available in one or more component cells,2020-2024,B01001
0500000US53069,53069,3841,332,1590,207,41.4,reported,2020-2024,B01001
0500000US53071,53071,49374,1137,12409,632,25.1,reported,2020-2024,B01001
0500000US53073,53073,187760,2481,43568,1260,23.2,reported,2020-2024,B01001
0500000US53075,53075,39564,1120,5597,347,14.1,reported,2020-2024,B01001
0500000US53077,53077,182754,2174,37267,1271,20.4,reported,2020-2024,B01001
0500000US54001,54001,12352,573,3256,342,26.4,reported,2020-2024,B01001
0500000US54003,54003,99604,1728,19771,922,19.8,reported,2020-2024,B01001
0500000US54005,54005,16709,638,4656,388,27.9,reported,2020-2024,B01001
0500000US54007,54007,9963,441,3043,290,30.5,reported,2020-2024,B01001
0500000US54009,54009,18064,654,5493,421,30.4,reported,2020-2024,B01001
0500000US54011,54011,74454,1478,18550,889,24.9,reported,2020-2024,B01001
0500000US54013,54013,4901,367,1597,213,32.6,reported,2020-2024,B01001
0500000US54015,54015,6127,454,1758,234,28.7,reported,2020-2024,B01001
0500000US54017,54017,6575,424,1668,218,25.4,reported,2020-2024,B01001
0500000US54019,54019,31344,862,8871,511,28.3,reported,2020-2024,B01001
0500000US54021,54021,6205,359,1328,174,21.4,reported,2020-2024,B01001
0500000US54023,54023,8827,448,2772,266,31.4,reported,2020-2024,B01001
0500000US54025,54025,26141,845,7926,531,30.3,reported,2020-2024,B01001
0500000US54027,54027,19237,788,5711,485,29.7,reported,2020-2024,B01001
0500000US54029,54029,23210,741,7001,466,30.2,reported,2020-2024,B01001
0500000US54031,54031,11420,519,3303,318,28.9,reported,2020-2024,B01001
0500000US54033,54033,51215,1000,13222,627,25.8,reported,2020-2024,B01001
0500000US54035,54035,21763,801,5887,465,27.1,reported,2020-2024,B01001
0500000US54037,54037,46748,1046,10262,573,22.0,reported,2020-2024,B01001
0500000US54039,54039,141612,2036,39054,1250,27.6,reported,2020-2024,B01001
0500000US54041,54041,13104,494,3528,308,26.9,reported,2020-2024,B01001
0500000US54043,54043,15414,689,4180,405,27.1,reported,2020-2024,B01001
0500000US54045,54045,24890,859,7046,540,28.3,reported,2020-2024,B01001
0500000US54047,54047,14677,718,3921,424,26.7,reported,2020-2024,B01001
0500000US54049,54049,44804,953,11236,553,25.1,reported,2020-2024,B01001
0500000US54051,54051,24195,790,7095,490,29.3,reported,2020-2024,B01001
0500000US54053,54053,19899,815,5698,486,28.6,reported,2020-2024,B01001
0500000US54055,54055,46359,1196,13393,743,28.9,reported,2020-2024,B01001
0500000US54057,54057,21448,790,6071,501,28.3,reported,2020-2024,B01001
0500000US54059,54059,17420,709,4929,455,28.3,reported,2020-2024,B01001
0500000US54061,54061,89898,1629,14370,739,16.0,reported,2020-2024,B01001
0500000US54063,54063,9758,602,3110,355,31.9,reported,2020-2024,B01001
0500000US54065,54065,14462,539,4386,312,30.3,reported,2020-2024,B01001
0500000US54067,54067,19155,854,5809,492,30.3,reported,2020-2024,B01001
0500000US54069,54069,33522,820,9473,500,28.3,reported,2020-2024,B01001
0500000US54071,54071,4907,326,1802,209,36.7,reported,2020-2024,B01001
0500000US54073,54073,6052,316,1429,154,23.6,reported,2020-2024,B01001
0500000US54075,54075,6409,323,2108,205,32.9,reported,2020-2024,B01001
0500000US54077,54077,28056,689,6986,417,24.9,reported,2020-2024,B01001
0500000US54079,54079,44882,1122,11255,724,25.1,reported,2020-2024,B01001
0500000US54081,54081,57803,1496,16208,884,28.0,reported,2020-2024,B01001
0500000US54083,54083,22516,777,6291,462,27.9,reported,2020-2024,B01001
0500000US54085,54085,6640,348,1905,207,28.7,reported,2020-2024,B01001
0500000US54087,54087,11023,474,3253,269,29.5,reported,2020-2024,B01001
0500000US54089,54089,9891,593,3182,398,32.2,reported,2020-2024,B01001
0500000US54091,54091,13111,647,3517,424,26.8,reported,2020-2024,B01001
0500000US54093,54093,5706,276,1876,157,32.9,reported,2020-2024,B01001
0500000US54095,54095,6503,310,1955,203,30.1,reported,2020-2024,B01001
0500000US54097,54097,18915,695,5172,456,27.3,reported,2020-2024,B01001
0500000US54099,54099,30381,943,8485,579,27.9,reported,2020-2024,B01001
0500000US54101,54101,6506,334,2045,211,31.4,reported,2020-2024,B01001
0500000US54103,54103,11090,431,3219,292,29.0,reported,2020-2024,B01001
0500000US54105,54105,3983,315,1167,173,29.3,reported,2020-2024,B01001
0500000US54107,54107,66027,1312,18026,773,27.3,reported,2020-2024,B01001
0500000US54109,54109,16497,847,4837,547,29.3,reported,2020-2024,B01001
0500000US55001,55001,18276,441,6803,323,37.2,reported,2020-2024,B01001
0500000US55003,55003,12749,386,3452,201,27.1,reported,2020-2024,B01001
0500000US55005,55005,36929,689,11028,451,29.9,reported,2020-2024,B01001
0500000US55007,55007,13868,250,5185,176,37.4,reported,2020-2024,B01001
0500000US55009,55009,208632,2328,44324,1559,21.2,reported,2020-2024,B01001
0500000US55011,55011,10725,241,3218,148,30.0,reported,2020-2024,B01001
0500000US55013,55013,14267,279,5460,190,38.3,reported,2020-2024,B01001
0500000US55015,55015,41182,935,9104,577,22.1,reported,2020-2024,B01001
0500000US55017,55017,52508,1014,13188,692,25.1,reported,2020-2024,B01001
0500000US55019,55019,24434,339,5984,220,24.5,reported,2020-2024,B01001
0500000US55021,55021,46300,767,11422,472,24.7,reported,2020-2024,B01001
0500000US55023,55023,12965,343,4032,224,31.1,reported,2020-2024,B01001
0500000US55025,55025,459882,3670,86269,1840,18.8,reported,2020-2024,B01001
0500000US55027,55027,71507,1052,16859,579,23.6,reported,2020-2024,B01001
0500000US55029,55029,25643,641,9871,454,38.5,reported,2020-2024,B01001
0500000US55031,55031,35758,757,9145,453,25.6,reported,2020-2024,B01001
0500000US55033,55033,36751,804,7723,386,21.0,reported,2020-2024,B01001
0500000US55035,55035,85909,1671,18178,930,21.2,reported,2020-2024,B01001
0500000US55037,55037,3925,192,1361,133,34.7,reported,2020-2024,B01001
0500000US55039,55039,82138,1292,20614,757,25.1,reported,2020-2024,B01001
0500000US55041,55041,7565,196,2376,129,31.4,reported,2020-2024,B01001
0500000US55043,55043,40828,761,9591,389,23.5,reported,2020-2024,B01001
0500000US55045,55045,29063,565,7634,364,26.3,reported,2020-2024,B01001
0500000US55047,55047,15088,361,4527,224,30.0,reported,2020-2024,B01001
0500000US55049,55049,18715,427,4889,251,26.1,reported,2020-2024,B01001
0500000US55051,55051,5247,174,2051,130,39.1,reported,2020-2024,B01001
0500000US55053,55053,16563,383,4292,238,25.9,reported,2020-2024,B01001
0500000US55055,55055,69032,1257,15933,721,23.1,reported,2020-2024,B01001
0500000US55057,55057,21538,459,5822,292,27.0,reported,2020-2024,B01001
0500000US55059,55059,131844,1786,26664,1108,20.2,reported,2020-2024,B01001
0500000US55061,55061,16356,395,4582,254,28.0,reported,2020-2024,B01001
0500000US55063,55063,97158,1715,21784,897,22.4,reported,2020-2024,B01001
0500000US55065,55065,12661,267,3450,167,27.2,reported,2020-2024,B01001
0500000US55067,55067,15758,527,4990,321,31.7,reported,2020-2024,B01001
