shift_id,date,shift_name,week_index,arrivals,completed_encounters,left_before_seen,left_before_seen_percent,return_within_72h,return_within_72h_percent,valid_event_sequences,valid_event_sequence_percent,clinician_time_available,median_arrival_to_triage_minutes,median_arrival_to_clinician_minutes,median_arrival_to_departure_minutes,clinician_staff_hours,total_staff_hours,overtime_hours,absence_hours,clinician_staff_hours_per_arrival,completed_encounters_per_clinician_hour,mean_queue_end,max_queue_end,median_queue_end,queue_clinician_hours,holiday_flag,synthetic_special_event_flag,synthetic_flag
20241113-day,2024-11-13,day,46,51,46,5,9.8039,0,0.0,51,100.0,46,11.0,94.0,297.0,56.0,160.0,0.0,0.0,1.098,0.8214,8.8125,11,9.0,56.0,0,0,1
20241113-evening,2024-11-13,evening,46,58,53,5,8.6207,0,0.0,58,100.0,53,15.0,111.0,325.0,42.0,130.0,2.0,0.0,0.7241,1.2619,12.75,15,13.0,40.0,0,0,1
20241114-night,2024-11-14,night,46,34,31,3,8.8235,0,0.0,34,100.0,31,16.0,113.0,321.5,24.0,80.0,0.0,0.0,0.7059,1.2917,8.1875,10,8.5,24.0,0,0,1
20241114-day,2024-11-14,day,46,47,45,2,4.2553,0,0.0,47,100.0,45,12.0,88.0,286.0,56.0,160.0,0.0,0.0,1.1915,0.8036,8.5,11,8.0,56.0,0,0,1
20241114-evening,2024-11-14,evening,46,43,36,7,16.2791,0,0.0,43,100.0,36,13.0,97.0,292.0,40.0,128.0,0.0,0.0,0.9302,0.9,8.4375,9,8.5,40.0,0,0,1
20241115-night,2024-11-15,night,46,37,32,5,13.5135,0,0.0,37,100.0,32,16.0,119.0,320.0,24.0,80.0,0.0,0.0,0.6486,1.3333,8.875,10,9.0,24.0,0,0,1
20241115-day,2024-11-15,day,46,55,48,7,12.7273,0,0.0,55,100.0,48,12.0,92.5,282.0,56.0,160.0,0.0,0.0,1.0182,0.8571,10.5625,12,11.0,56.0,0,0,1
20241115-evening,2024-11-15,evening,46,44,42,2,4.5455,0,0.0,44,100.0,42,13.0,91.5,314.0,40.0,128.0,0.0,0.0,0.9091,1.05,9.0,11,9.0,40.0,0,0,1
20241116-night,2024-11-16,night,46,27,23,4,14.8148,0,0.0,27,100.0,23,13.0,102.0,305.0,24.0,80.0,0.0,0.0,0.8889,0.9583,5.9375,10,6.0,24.0,0,0,1
20241116-day,2024-11-16,day,46,38,32,6,15.7895,0,0.0,38,100.0,32,11.0,80.5,255.5,56.0,152.0,0.0,8.0,1.4737,0.5714,6.25,9,6.0,56.0,0,0,1
20241116-evening,2024-11-16,evening,46,48,47,1,2.0833,0,0.0,48,100.0,47,14.0,107.0,319.5,40.0,132.0,4.0,0.0,0.8333,1.175,10.0625,13,10.0,40.0,0,0,1
20241117-night,2024-11-17,night,46,21,20,1,4.7619,0,0.0,21,100.0,20,12.0,88.0,294.0,26.0,86.0,6.0,8.0,1.2381,0.7692,4.5625,9,4.0,24.0,0,0,1
20241117-day,2024-11-17,day,46,54,49,5,9.2593,0,0.0,54,100.0,49,12.0,92.0,292.5,56.0,160.0,0.0,0.0,1.037,0.875,9.9375,11,10.0,56.0,0,0,1
20241117-evening,2024-11-17,evening,46,37,35,2,5.4054,0,0.0,37,100.0,35,12.0,94.0,301.0,40.0,132.0,4.0,0.0,1.0811,0.875,7.4375,11,7.0,40.0,0,0,1
20241118-night,2024-11-18,night,47,43,35,8,18.6047,0,0.0,43,100.0,35,19.0,126.0,329.0,26.0,82.0,2.0,0.0,0.6047,1.3462,10.1875,12,10.5,24.0,0,0,1
20241118-day,2024-11-18,day,47,60,58,2,3.3333,0,0.0,60,100.0,58,13.0,99.5,297.0,56.0,160.0,0.0,0.0,0.9333,1.0357,13.0,14,13.0,56.0,0,0,1
20241118-evening,2024-11-18,evening,47,46,41,5,10.8696,0,0.0,46,100.0,41,13.0,106.0,298.5,40.0,128.0,0.0,0.0,0.8696,1.025,9.875,13,10.0,40.0,0,0,1
20241119-night,2024-11-19,night,47,32,30,2,6.25,0,0.0,32,100.0,30,14.0,110.0,323.0,24.0,80.0,0.0,0.0,0.75,1.25,7.25,10,7.0,24.0,0,0,1
20241119-day,2024-11-19,day,47,61,57,4,6.5574,0,0.0,61,100.0,57,13.0,100.0,297.0,56.0,160.0,0.0,0.0,0.918,1.0179,12.5625,15,13.0,56.0,0,0,1
20241119-evening,2024-11-19,evening,47,40,31,9,22.5,0,0.0,40,100.0,31,12.5,89.0,287.0,40.0,128.0,0.0,0.0,1.0,0.775,7.8125,11,8.0,40.0,0,0,1
20241120-night,2024-11-20,night,47,38,34,4,10.5263,0,0.0,38,100.0,34,17.0,128.0,326.0,26.0,82.0,2.0,0.0,0.6842,1.3077,9.5625,12,9.5,24.0,0,0,1
20241120-day,2024-11-20,day,47,59,54,5,8.4746,0,0.0,59,100.0,54,12.0,92.0,309.0,56.0,160.0,0.0,0.0,0.9492,0.9643,11.5,15,11.5,56.0,0,0,1
20241120-evening,2024-11-20,evening,47,51,46,5,9.8039,0,0.0,51,100.0,46,15.0,106.0,317.0,40.0,128.0,0.0,0.0,0.7843,1.15,10.75,13,11.0,40.0,0,0,1
20241121-night,2024-11-21,night,47,29,27,2,6.8966,0,0.0,29,100.0,27,13.0,105.0,313.0,24.0,84.0,4.0,0.0,0.8276,1.125,6.75,12,7.0,24.0,0,0,1
20241121-day,2024-11-21,day,47,43,40,3,6.9767,0,0.0,43,100.0,40,11.0,86.0,293.0,56.0,160.0,0.0,0.0,1.3023,0.7143,7.5625,9,7.5,56.0,0,0,1
20241121-evening,2024-11-21,evening,47,48,39,9,18.75,0,0.0,48,100.0,39,16.0,120.0,327.0,32.0,120.0,0.0,8.0,0.6667,1.2188,10.5625,13,11.0,32.0,0,0,1
20241122-night,2024-11-22,night,47,41,36,5,12.1951,0,0.0,41,100.0,36,17.0,127.5,343.0,24.0,80.0,0.0,0.0,0.5854,1.5,10.5,13,10.0,24.0,0,0,1
20241122-day,2024-11-22,day,47,43,39,4,9.3023,0,0.0,43,100.0,39,11.0,83.0,290.0,58.0,162.0,2.0,0.0,1.3488,0.6724,8.0,11,8.0,56.0,0,0,1
20241122-evening,2024-11-22,evening,47,44,42,2,4.5455,0,0.0,44,100.0,42,14.0,99.0,311.5,40.0,120.0,0.0,8.0,0.9091,1.05,8.5625,10,9.0,40.0,0,0,1
20241123-night,2024-11-23,night,47,21,18,3,14.2857,0,0.0,21,100.0,18,14.0,112.0,297.0,16.0,72.0,0.0,8.0,0.7619,1.125,4.8125,7,5.0,16.0,0,0,1
20241123-day,2024-11-23,day,47,46,41,5,10.8696,0,0.0,46,100.0,41,12.0,90.0,309.5,56.0,160.0,0.0,0.0,1.2174,0.7321,8.0,10,8.0,56.0,0,0,1
20241123-evening,2024-11-23,evening,47,43,38,5,11.6279,0,0.0,43,100.0,38,13.0,101.5,307.0,40.0,128.0,0.0,0.0,0.9302,0.95,8.625,10,9.0,40.0,0,0,1
20241124-night,2024-11-24,night,47,15,15,0,0.0,0,0.0,15,100.0,15,11.0,90.0,293.0,24.0,84.0,4.0,0.0,1.6,0.625,3.125,8,2.5,24.0,0,0,1
20241124-day,2024-11-24,day,47,43,40,3,6.9767,0,0.0,43,100.0,40,11.0,82.0,307.0,56.0,160.0,0.0,0.0,1.3023,0.7143,7.25,9,7.0,56.0,0,0,1
20241124-evening,2024-11-24,evening,47,43,41,2,4.6512,0,0.0,43,100.0,41,14.0,97.0,317.0,40.0,128.0,0.0,0.0,0.9302,1.025,8.3125,10,8.0,40.0,0,0,1
20241125-night,2024-11-25,night,48,31,29,2,6.4516,0,0.0,31,100.0,29,14.0,108.0,317.0,24.0,80.0,0.0,0.0,0.7742,1.2083,6.5,9,6.5,24.0,0,0,1
20241125-day,2024-11-25,day,48,52,49,3,5.7692,0,0.0,52,100.0,49,13.0,91.0,281.0,56.0,160.0,0.0,0.0,1.0769,0.875,9.8125,11,10.0,56.0,0,0,1
20241125-evening,2024-11-25,evening,48,43,40,3,6.9767,0,0.0,43,100.0,40,12.0,99.0,307.0,40.0,120.0,0.0,8.0,0.9302,1.0,9.0,10,9.0,40.0,0,0,1
20241126-night,2024-11-26,night,48,27,26,1,3.7037,0,0.0,27,100.0,26,14.0,110.0,297.0,24.0,80.0,0.0,0.0,0.8889,1.0833,6.0,9,6.0,24.0,0,0,1
20241126-day,2024-11-26,day,48,55,50,5,9.0909,0,0.0,55,100.0,50,12.0,92.0,299.0,56.0,152.0,0.0,8.0,1.0182,0.8929,10.3125,12,10.0,56.0,0,0,1
20241126-evening,2024-11-26,evening,48,44,41,3,6.8182,0,0.0,44,100.0,41,13.0,100.0,306.5,40.0,120.0,0.0,8.0,0.9091,1.025,8.8125,11,9.0,40.0,0,0,1
20241127-night,2024-11-27,night,48,26,26,0,0.0,0,0.0,26,100.0,26,13.0,91.5,318.5,24.0,84.0,4.0,0.0,0.9231,1.0833,5.375,8,5.0,24.0,0,0,1
20241127-day,2024-11-27,day,48,35,32,3,8.5714,0,0.0,35,100.0,32,9.0,77.5,296.0,56.0,160.0,0.0,0.0,1.6,0.5714,5.6875,8,5.5,56.0,0,0,1
20241127-evening,2024-11-27,evening,48,42,39,3,7.1429,0,0.0,42,100.0,39,13.0,98.0,295.5,42.0,130.0,2.0,0.0,1.0,0.9286,8.375,10,8.5,40.0,0,0,1
20241128-night,2024-11-28,night,48,32,29,3,9.375,0,0.0,32,100.0,29,14.0,107.0,309.0,24.0,80.0,0.0,0.0,0.75,1.2083,7.125,10,7.0,24.0,1,0,1
20241128-day,2024-11-28,day,48,56,49,7,12.5,0,0.0,56,100.0,49,12.0,100.0,279.0,56.0,160.0,0.0,0.0,1.0,0.875,10.5625,12,11.0,56.0,1,0,1
20241128-evening,2024-11-28,evening,48,46,43,3,6.5217,0,0.0,46,100.0,43,13.5,103.0,306.5,42.0,130.0,2.0,0.0,0.913,1.0238,9.9375,11,10.0,40.0,1,0,1
20241129-night,2024-11-29,night,48,29,26,3,10.3448,0,0.0,29,100.0,26,15.0,108.0,311.0,24.0,84.0,4.0,0.0,0.8276,1.0833,6.8125,9,6.5,24.0,0,0,1
20241129-day,2024-11-29,day,48,57,48,9,15.7895,0,0.0,57,100.0,48,13.0,99.0,293.0,56.0,160.0,0.0,0.0,0.9825,0.8571,10.9375,13,11.0,56.0,0,0,1
20241129-evening,2024-11-29,evening,48,62,53,9,14.5161,0,0.0,62,100.0,53,16.0,118.0,322.0,40.0,120.0,0.0,8.0,0.6452,1.325,14.5625,17,15.0,40.0,0,0,1
20241130-night,2024-11-30,night,48,27,26,1,3.7037,0,0.0,27,100.0,26,13.0,97.5,331.0,24.0,64.0,0.0,16.0,0.8889,1.0833,6.625,14,6.0,24.0,0,0,1
20241130-day,2024-11-30,day,48,57,53,4,7.0175,0,0.0,57,100.0,53,12.0,98.0,295.0,56.0,160.0,0.0,0.0,0.9825,0.9464,10.8125,12,11.0,56.0,0,0,1
20241130-evening,2024-11-30,evening,48,37,35,2,5.4054,0,0.0,37,100.0,35,12.0,90.0,294.0,40.0,128.0,0.0,0.0,1.0811,0.875,6.9375,9,7.0,40.0,0,0,1
20241201-night,2024-12-01,night,48,36,29,7,19.4444,0,0.0,36,100.0,29,15.5,122.0,291.0,26.0,82.0,2.0,0.0,0.7222,1.1154,8.625,11,9.0,24.0,0,0,1
20241201-day,2024-12-01,day,48,46,42,4,8.6957,0,0.0,46,100.0,42,11.0,91.0,282.5,56.0,160.0,0.0,0.0,1.2174,0.75,8.6875,11,8.5,56.0,0,0,1
20241201-evening,2024-12-01,evening,48,38,32,6,15.7895,0,0.0,38,100.0,32,13.0,91.5,301.0,40.0,128.0,0.0,0.0,1.0526,0.8,7.0,9,7.0,40.0,0,0,1
20241202-night,2024-12-02,night,49,31,28,3,9.6774,0,0.0,31,100.0,28,16.0,108.5,333.0,24.0,84.0,4.0,0.0,0.7742,1.1667,6.8125,8,7.0,24.0,0,0,1
20241202-day,2024-12-02,day,49,59,53,6,10.1695,0,0.0,59,100.0,53,12.0,95.0,301.0,56.0,160.0,0.0,0.0,0.9492,0.9464,10.875,13,11.0,56.0,0,0,1
20241202-evening,2024-12-02,evening,49,43,35,8,18.6047,0,0.0,43,100.0,35,12.0,101.0,281.0,40.0,120.0,0.0,8.0,0.9302,0.875,9.1875,12,9.0,40.0,0,0,1
20241203-night,2024-12-03,night,49,38,33,5,13.1579,0,0.0,38,100.0,33,17.0,123.0,319.5,24.0,80.0,0.0,0.0,0.6316,1.375,9.5,11,10.0,24.0,0,0,1
20241203-day,2024-12-03,day,49,46,43,3,6.5217,0,0.0,46,100.0,43,12.0,88.0,295.5,58.0,162.0,2.0,0.0,1.2609,0.7414,8.875,11,9.0,56.0,0,0,1
20241203-evening,2024-12-03,evening,49,24,22,2,8.3333,0,0.0,24,100.0,22,10.0,77.5,280.0,42.0,122.0,2.0,8.0,1.75,0.5238,4.0625,7,4.0,40.0,0,0,1
20241204-night,2024-12-04,night,49,35,27,8,22.8571,0,0.0,35,100.0,27,15.0,107.0,323.0,24.0,84.0,4.0,0.0,0.6857,1.125,7.6875,9,8.0,24.0,0,0,1
20241204-day,2024-12-04,day,49,41,41,0,0.0,0,0.0,41,100.0,41,11.0,82.0,282.0,56.0,160.0,0.0,0.0,1.3659,0.7321,7.5,10,8.0,56.0,0,0,1
20241204-evening,2024-12-04,evening,49,51,46,5,9.8039,0,0.0,51,100.0,46,15.0,103.5,303.0,40.0,128.0,0.0,0.0,0.7843,1.15,10.5625,12,11.0,40.0,0,0,1
20241205-night,2024-12-05,night,49,25,25,0,0.0,0,0.0,25,100.0,25,13.0,98.0,312.0,24.0,84.0,4.0,0.0,0.96,1.0417,5.5625,9,5.0,24.0,0,0,1
20241205-day,2024-12-05,day,49,65,62,3,4.6154,0,0.0,65,100.0,62,14.0,103.0,295.0,56.0,160.0,0.0,0.0,0.8615,1.1071,13.0,16,13.0,56.0,0,0,1
20241205-evening,2024-12-05,evening,49,38,34,4,10.5263,0,0.0,38,100.0,34,12.5,93.0,323.0,40.0,128.0,0.0,0.0,1.0526,0.85,7.9375,13,7.0,40.0,0,0,1
20241206-night,2024-12-06,night,49,23,19,4,17.3913,0,0.0,23,100.0,19,16.0,116.0,325.0,16.0,72.0,0.0,8.0,0.6957,1.1875,5.0,6,5.0,16.0,0,0,1
20241206-day,2024-12-06,day,49,54,51,3,5.5556,0,0.0,54,100.0,51,14.0,99.0,306.5,48.0,152.0,0.0,8.0,0.8889,1.0625,10.5,13,11.0,48.0,0,0,1
20241206-evening,2024-12-06,evening,49,42,38,4,9.5238,0,0.0,42,100.0,38,13.0,97.0,344.5,40.0,128.0,0.0,0.0,0.9524,0.95,8.625,12,9.0,40.0,0,0,1
20241207-night,2024-12-07,night,49,26,25,1,3.8462,0,0.0,26,100.0,25,13.0,94.0,313.5,24.0,80.0,0.0,0.0,0.9231,1.0417,5.5,8,5.5,24.0,0,0,1
20241207-day,2024-12-07,day,49,57,52,5,8.7719,0,0.0,57,100.0,52,14.0,104.0,308.0,48.0,152.0,0.0,8.0,0.8421,1.0833,11.625,14,12.0,48.0,0,0,1
20241207-evening,2024-12-07,evening,49,46,43,3,6.5217,0,0.0,46,100.0,43,13.0,103.0,319.5,40.0,120.0,0.0,8.0,0.8696,1.075,10.125,12,10.0,40.0,0,0,1
20241208-night,2024-12-08,night,49,32,27,5,15.625,0,0.0,32,100.0,27,14.5,111.0,305.5,24.0,80.0,0.0,0.0,0.75,1.125,7.5625,9,7.5,24.0,0,0,1
20241208-day,2024-12-08,day,49,42,36,6,14.2857,0,0.0,42,100.0,36,11.0,82.0,291.0,56.0,160.0,0.0,0.0,1.3333,0.6429,7.3125,9,7.0,56.0,0,0,1
20241208-evening,2024-12-08,evening,49,35,34,1,2.8571,0,0.0,35,100.0,34,12.0,87.0,301.0,40.0,128.0,0.0,0.0,1.1429,0.85,6.4375,10,6.0,40.0,0,0,1
20241209-night,2024-12-09,night,50,34,33,1,2.9412,0,0.0,34,100.0,33,15.0,120.0,322.5,26.0,82.0,2.0,0.0,0.7647,1.2692,8.0625,9,8.0,24.0,0,0,1
20241209-day,2024-12-09,day,50,51,48,3,5.8824,0,0.0,51,100.0,48,12.0,91.0,292.0,56.0,160.0,0.0,0.0,1.098,0.8571,9.75,11,10.0,56.0,0,0,1
20241209-evening,2024-12-09,evening,50,60,57,3,5.0,0,0.0,60,100.0,57,16.0,117.0,326.0,40.0,128.0,0.0,0.0,0.6667,1.425,13.5,16,14.0,40.0,0,0,1
20241210-night,2024-12-10,night,50,33,24,9,27.2727,0,0.0,33,100.0,24,16.0,111.5,287.0,24.0,80.0,0.0,0.0,0.7273,1.0,8.25,14,7.0,24.0,0,0,1
20241210-day,2024-12-10,day,50,63,60,3,4.7619,0,0.0,63,100.0,60,13.0,97.5,304.0,56.0,160.0,0.0,0.0,0.8889,1.0714,12.375,14,13.0,56.0,0,0,1
20241210-evening,2024-12-10,evening,50,36,35,1,2.7778,0,0.0,36,100.0,35,12.0,88.0,312.0,40.0,128.0,0.0,0.0,1.1111,0.875,7.5,13,7.0,40.0,0,0,1
20241211-night,2024-12-11,night,50,24,22,2,8.3333,0,0.0,24,100.0,22,13.0,95.5,292.5,24.0,80.0,0.0,0.0,1.0,0.9167,4.625,6,5.0,24.0,0,0,1
20241211-day,2024-12-11,day,50,65,57,8,12.3077,0,0.0,65,100.0,57,14.0,99.0,307.0,56.0,160.0,0.0,0.0,0.8615,1.0179,12.25,14,12.0,56.0,0,0,1
20241211-evening,2024-12-11,evening,50,40,38,2,5.0,0,0.0,40,100.0,38,13.0,92.5,301.5,42.0,130.0,2.0,0.0,1.05,0.9048,8.3125,11,8.0,40.0,0,0,1
20241212-night,2024-12-12,night,50,34,30,4,11.7647,0,0.0,34,100.0,30,16.0,114.0,326.0,24.0,72.0,0.0,8.0,0.7059,1.25,7.8125,9,8.0,24.0,0,0,1
20241212-day,2024-12-12,day,50,44,43,1,2.2727,0,0.0,44,100.0,43,12.0,94.0,293.5,50.0,154.0,2.0,8.0,1.1364,0.86,8.9375,11,9.0,48.0,0,0,1
20241212-evening,2024-12-12,evening,50,40,36,4,10.0,0,0.0,40,100.0,36,13.0,93.5,294.0,40.0,132.0,4.0,0.0,1.0,0.9,7.875,9,8.0,40.0,0,0,1
20241213-night,2024-12-13,night,50,35,34,1,2.8571,0,0.0,35,100.0,34,16.0,116.5,327.0,24.0,80.0,0.0,0.0,0.6857,1.4167,8.3125,9,8.0,24.0,0,0,1
20241213-day,2024-12-13,day,50,51,48,3,5.8824,0,0.0,51,100.0,48,12.0,90.5,297.0,58.0,154.0,2.0,8.0,1.1373,0.8276,9.6875,12,10.0,56.0,0,0,1
20241213-evening,2024-12-13,evening,50,40,38,2,5.0,0,0.0,40,100.0,38,12.0,92.5,308.0,40.0,120.0,0.0,8.0,1.0,0.95,8.0,10,8.0,40.0,0,0,1
20241214-night,2024-12-14,night,50,29,27,2,6.8966,0,0.0,29,100.0,27,14.0,105.0,287.0,24.0,80.0,0.0,8.0,0.8276,1.125,6.3125,7,6.0,24.0,0,0,1
20241214-day,2024-12-14,day,50,39,36,3,7.6923,0,0.0,39,100.0,36,11.0,78.0,294.0,56.0,160.0,0.0,0.0,1.4359,0.6429,6.875,9,6.0,56.0,0,0,1
20241214-evening,2024-12-14,evening,50,48,45,3,6.25,0,0.0,48,100.0,45,14.0,111.0,294.0,40.0,132.0,4.0,0.0,0.8333,1.125,10.0,12,10.0,40.0,0,0,1
20241215-night,2024-12-15,night,50,19,17,2,10.5263,0,0.0,19,100.0,17,11.0,88.0,284.0,24.0,80.0,0.0,0.0,1.2632,0.7083,4.3125,10,4.0,24.0,0,0,1
20241215-day,2024-12-15,day,50,39,38,1,2.5641,0,0.0,39,100.0,38,11.0,80.5,280.0,56.0,160.0,0.0,0.0,1.4359,0.6786,6.5625,8,7.0,56.0,0,0,1
20241215-evening,2024-12-15,evening,50,39,37,2,5.1282,0,0.0,39,100.0,37,12.0,94.0,300.0,40.0,128.0,0.0,0.0,1.0256,0.925,7.625,9,8.0,40.0,0,0,1
20241216-night,2024-12-16,night,51,34,27,7,20.5882,0,0.0,34,100.0,27,15.0,114.0,311.0,24.0,80.0,0.0,0.0,0.7059,1.125,7.5625,9,7.5,24.0,0,0,1
20241216-day,2024-12-16,day,51,58,54,4,6.8966,0,0.0,58,100.0,54,13.0,95.5,300.0,56.0,164.0,4.0,0.0,0.9655,0.9643,11.4375,14,12.0,56.0,0,0,1
20241216-evening,2024-12-16,evening,51,55,49,6,10.9091,0,0.0,55,100.0,49,15.0,114.0,324.0,40.0,128.0,0.0,0.0,0.7273,1.225,12.1875,14,12.0,40.0,0,0,1
20241217-night,2024-12-17,night,51,37,32,5,13.5135,0,0.0,37,100.0,32,16.0,120.0,324.0,24.0,80.0,0.0,0.0,0.6486,1.3333,8.9375,11,9.0,24.0,0,0,1
20241217-day,2024-12-17,day,51,50,47,3,6.0,0,0.0,50,100.0,47,12.0,87.0,311.0,56.0,160.0,0.0,0.0,1.12,0.8393,9.375,11,9.0,56.0,0,0,1
20241217-evening,2024-12-17,evening,51,43,36,7,16.2791,0,0.0,43,100.0,36,13.0,97.0,301.0,40.0,128.0,0.0,0.0,0.9302,0.9,8.4375,10,8.5,40.0,0,0,1
20241218-night,2024-12-18,night,51,29,24,5,17.2414,0,0.0,29,100.0,24,15.0,102.5,286.0,26.0,82.0,2.0,0.0,0.8966,0.9231,6.4375,8,6.0,24.0,0,0,1
20241218-day,2024-12-18,day,51,53,49,4,7.5472,0,0.0,53,100.0,49,12.0,90.0,305.0,56.0,160.0,0.0,0.0,1.0566,0.875,10.0625,11,10.0,56.0,0,0,1
20241218-evening,2024-12-18,evening,51,31,30,1,3.2258,0,0.0,31,100.0,30,11.0,85.0,309.0,40.0,128.0,0.0,0.0,1.2903,0.75,5.5625,7,5.0,40.0,0,0,1
20241219-night,2024-12-19,night,51,24,22,2,8.3333,0,0.0,24,100.0,22,12.5,99.0,293.0,26.0,74.0,2.0,8.0,1.0833,0.8462,4.625,6,4.5,24.0,0,0,1
20241219-day,2024-12-19,day,51,44,40,4,9.0909,0,0.0,44,100.0,40,11.0,85.0,279.0,56.0,160.0,0.0,0.0,1.2727,0.7143,7.375,9,7.0,56.0,0,0,1
20241219-evening,2024-12-19,evening,51,52,48,4,7.6923,0,0.0,52,100.0,48,14.0,107.0,320.5,40.0,128.0,0.0,0.0,0.7692,1.2,10.9375,14,11.0,40.0,0,0,1
20241220-night,2024-12-20,night,51,26,25,1,3.8462,0,0.0,26,100.0,25,13.0,101.0,315.0,24.0,80.0,0.0,0.0,0.9231,1.0417,6.0625,11,6.0,24.0,0,0,1
20241220-day,2024-12-20,day,51,50,47,3,6.0,0,0.0,50,100.0,47,12.0,88.0,291.0,56.0,160.0,0.0,0.0,1.12,0.8393,8.875,11,9.0,56.0,0,0,1
20241220-evening,2024-12-20,evening,51,54,50,4,7.4074,0,0.0,54,100.0,50,15.0,107.0,321.0,40.0,120.0,0.0,8.0,0.7407,1.25,12.0625,13,12.0,40.0,0,0,1
20241221-night,2024-12-21,night,51,24,22,2,8.3333,0,0.0,24,100.0,22,13.0,95.5,302.0,24.0,80.0,0.0,0.0,1.0,0.9167,5.1875,11,5.0,24.0,0,0,1
20241221-day,2024-12-21,day,51,47,44,3,6.383,0,0.0,47,100.0,44,12.0,89.5,298.0,56.0,160.0,0.0,0.0,1.1915,0.7857,7.9375,9,8.0,56.0,0,0,1
20241221-evening,2024-12-21,evening,51,34,33,1,2.9412,0,0.0,34,100.0,33,12.0,94.0,293.5,40.0,128.0,0.0,0.0,1.1765,0.825,6.75,8,7.0,40.0,0,0,1
20241222-night,2024-12-22,night,51,28,26,2,7.1429,0,0.0,28,100.0,26,13.0,98.5,329.0,24.0,80.0,0.0,0.0,0.8571,1.0833,5.8125,8,6.0,24.0,0,0,1
20241222-day,2024-12-22,day,51,54,51,3,5.5556,0,0.0,54,100.0,51,12.0,92.0,305.0,56.0,160.0,0.0,0.0,1.037,0.9107,10.125,13,10.0,56.0,0,0,1
20241222-evening,2024-12-22,evening,51,42,38,4,9.5238,0,0.0,42,100.0,38,13.0,103.5,300.0,40.0,128.0,0.0,0.0,0.9524,0.95,9.125,11,9.0,40.0,0,0,1
20241223-night,2024-12-23,night,52,37,32,5,13.5135,0,0.0,37,100.0,32,16.0,120.5,327.0,26.0,74.0,2.0,8.0,0.7027,1.2308,8.5625,11,9.0,24.0,0,0,1
20241223-day,2024-12-23,day,52,61,57,4,6.5574,0,0.0,61,100.0,57,13.0,96.0,296.0,56.0,160.0,0.0,0.0,0.918,1.0179,11.9375,14,12.0,56.0,0,0,1
20241223-evening,2024-12-23,evening,52,50,47,3,6.0,0,0.0,50,100.0,47,14.0,109.0,312.0,40.0,128.0,0.0,0.0,0.8,1.175,11.5,13,12.0,40.0,0,0,1
20241224-night,2024-12-24,night,52,35,31,4,11.4286,0,0.0,35,100.0,31,16.0,118.0,317.0,24.0,80.0,0.0,0.0,0.6857,1.2917,8.0,11,8.0,24.0,0,0,1
20241224-day,2024-12-24,day,52,52,47,5,9.6154,0,0.0,52,100.0,47,12.0,93.0,293.5,58.0,162.0,2.0,0.0,1.1154,0.8103,10.0625,12,10.0,56.0,0,0,1
20241224-evening,2024-12-24,evening,52,49,47,2,4.0816,0,0.0,49,100.0,47,15.0,104.0,318.0,40.0,132.0,4.0,0.0,0.8163,1.175,10.5625,12,11.0,40.0,0,0,1
20241225-night,2024-12-25,night,52,25,24,1,4.0,0,0.0,25,100.0,24,13.0,91.0,325.0,26.0,82.0,2.0,0.0,1.04,0.9231,5.75,10,5.5,24.0,1,0,1
20241225-day,2024-12-25,day,52,50,49,1,2.0,0,0.0,50,100.0,49,12.0,93.0,313.5,48.0,152.0,0.0,8.0,0.96,1.0208,9.375,12,10.0,48.0,1,0,1
20241225-evening,2024-12-25,evening,52,38,34,4,10.5263,0,0.0,38,100.0,34,12.0,88.0,303.5,40.0,132.0,4.0,0.0,1.0526,0.85,7.125,9,7.0,40.0,1,0,1
20241226-night,2024-12-26,night,52,29,26,3,10.3448,0,0.0,29,100.0,26,14.0,109.5,322.0,24.0,80.0,0.0,0.0,0.8276,1.0833,6.25,7,6.0,24.0,0,0,1
20241226-day,2024-12-26,day,52,47,44,3,6.383,0,0.0,47,100.0,44,11.0,86.0,307.0,56.0,160.0,0.0,0.0,1.1915,0.7857,8.0625,11,8.0,56.0,0,0,1
20241226-evening,2024-12-26,evening,52,39,37,2,5.1282,0,0.0,39,100.0,37,12.0,92.0,297.0,40.0,128.0,0.0,0.0,1.0256,0.925,8.0,10,8.0,40.0,0,0,1
20241227-night,2024-12-27,night,52,30,26,4,13.3333,0,0.0,30,100.0,26,14.0,112.0,292.5,24.0,72.0,0.0,8.0,0.8,1.0833,6.5,9,6.0,24.0,0,0,1
20241227-day,2024-12-27,day,52,45,43,2,4.4444,0,0.0,45,100.0,43,12.0,81.0,284.0,56.0,164.0,4.0,0.0,1.2444,0.7679,7.8125,9,8.0,56.0,0,0,1
20241227-evening,2024-12-27,evening,52,51,46,5,9.8039,0,0.0,51,100.0,46,14.0,111.0,323.0,40.0,128.0,0.0,0.0,0.7843,1.15,10.6875,13,11.0,40.0,0,0,1
20241228-night,2024-12-28,night,52,28,26,2,7.1429,0,0.0,28,100.0,26,13.0,104.5,330.5,24.0,80.0,0.0,0.0,0.8571,1.0833,6.3125,10,6.0,24.0,0,0,1
20241228-day,2024-12-28,day,52,44,41,3,6.8182,0,0.0,44,100.0,41,11.0,83.0,272.0,58.0,162.0,2.0,0.0,1.3182,0.7069,7.75,9,8.0,56.0,0,0,1
