tract_fips,synthetic_event_count,adult_denominator_estimate,adult_denominator_moe90,rate_multiplier,crude_rate_per_100k,crude_rate_low_95,crude_rate_high_95,positive_denominator_age_bands,minimum_age_band_denominator,direct_standardized_rate_per_100k,direct_rate_low_95,direct_rate_high_95,direct_support_state,guided_indirect_required,claim_limit
25027731203,220,5518,798.137,100000,3986.95179413,3501.92054272,4536.00416284,5,178,5507.60420111,4739.5402353,6275.66816692,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731204,115,2059,341.509,100000,5585.23555124,4673.54039009,6662.3505879,5,46,7050.05271557,5535.31208321,8564.79334793,review_small_age_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25027731300,151,3782,499.588,100000,3992.59650978,3413.87637557,4664.68322993,5,204,5209.34115457,4333.9768965,6084.70541263,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731400,153,3660,607.176,100000,4180.32786885,3578.53498887,4878.20262664,5,155,4734.77298404,3946.82692532,5522.71904276,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731500,193,4124,657.385,100000,4679.92240543,4076.40454679,5367.79195905,5,116,5585.47723114,4720.71958545,6450.23487682,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731601,151,3791,675.266,100000,3983.11791084,3405.74929213,4653.65087359,5,152,4888.29623388,4056.56409668,5720.02837108,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731602,82,3036,321.131,100000,2700.92226614,2181.32347148,3340.06509744,5,23,4227.10925621,1896.80798435,6557.41052806,review_small_age_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25027731700,116,3596,518.905,100000,3225.80645161,2696.39373118,3855.04642302,5,123,4687.35202554,3789.64921934,5585.05483174,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731801,119,2631,436.148,100000,4522.99505891,3793.05769122,5385.53853934,5,349,4133.25756284,3330.40263636,4936.11248932,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731802,129,3104,536.976,100000,4155.92783505,3508.63533446,4916.55180234,5,169,5418.54197428,4473.21584748,6363.86810108,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027731900,182,4257,670.411,100000,4275.31125206,3707.70810354,4925.36267311,5,225,5277.8233226,4490.69747526,6064.94916994,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732001,44,1970,327.837,100000,2233.50253807,1667.9711153,2984.95875454,5,42,3855.39111,2340.43695221,5370.34526779,review_small_age_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25027732002,119,4093,496.579,100000,2907.40288297,2435.18760121,3467.93218635,5,382,3258.60564852,2650.86070195,3866.35059509,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732201,117,2701,442.438,100000,4331.72898926,3626.68069262,5166.49489426,5,258,4417.32321688,3636.12157725,5198.5248565,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732202,162,3047,517.191,100000,5316.70495569,4574.82983365,6171.10577938,5,169,5280.29660488,4483.86042219,6076.73278756,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732203,93,2768,427.494,100000,3359.8265896,2750.54505312,4098.38413858,5,210,4026.9524172,3193.72854589,4860.1762885,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732301,161,3527,554.557,100000,4564.78593706,3923.99405428,5304.4423573,5,224,4667.06234063,3954.72019911,5379.40448214,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732302,196,3420,442.96,100000,5730.99415205,5000.52254313,6560.80304923,5,144,6669.64862153,5724.98573748,7614.31150558,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732400,208,5329,833.956,100000,3903.1713267,3415.52219541,4457.23123375,5,254,4423.63263576,3779.38032486,5067.88494667,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732500,49,1530,264,100000,3202.61437908,2430.92234345,4208.71164447,5,76,4049.17206736,2895.31009168,5203.03404304,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732600,209,3996,603.579,100000,5230.23023023,4581.93179803,5964.52268432,5,245,5659.16752768,4877.40034327,6440.93471209,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732700,148,3224,537.303,100000,4590.5707196,3920.61973198,5368.60536305,5,331,4752.06704457,3986.06027951,5518.07380964,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732801,204,4646,663.236,100000,4390.87387,3838.43248144,5018.67506659,5,287,4648.99027345,4019.98895074,5277.99159616,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732802,167,3513,377.226,100000,4753.7717051,4098.20172598,5508.18692636,5,269,4624.56750031,3945.90859195,5303.22640868,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732901,257,6815,859.857,100000,3771.09317682,3344.24071147,4250.03262584,5,281,4334.05226073,3785.22811418,4882.87640729,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027732902,22,2864,345.954,100000,768.15642458,507.83145257,1160.37299693,1,0,,,,direct_unavailable_zero_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25027733000,80,3055,480.504,100000,2618.65793781,2109.1328846,3247.19110363,5,123,3375.80363488,2589.21344863,4162.39382113,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027733101,109,2075,325.711,100000,5253.01204819,4373.12861769,6298.27000578,5,89,5591.71851745,4535.63969242,6647.79734249,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027733102,68,2084,310.627,100000,3262.95585413,2582.03057088,4115.86587284,5,84,3420.6442109,2594.16805759,4247.12036421,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027735100,326,5083,588.862,100000,6413.53531379,5772.39212636,7120.50937509,5,324,6199.13510055,5534.30551737,6863.96468373,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027735200,219,3789,456.233,100000,5779.88915281,5080.65443329,6568.69773757,5,302,5542.17235568,4808.18148947,6276.16322189,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027736100,118,2119,291.003,100000,5568.66446437,4670.26863284,6627.86471688,5,284,4934.20766943,4011.63023331,5856.78510554,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027736200,167,2864,315.869,100000,5831.00558659,5030.50879403,6749.83065889,5,253,5697.92215096,4865.24016901,6530.6041329,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027736300,127,2142,241.584,100000,5929.03828198,5005.58522447,7010.2819199,5,197,5914.16086314,4908.67630109,6919.6454252,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027736400,133,2357,285.477,100000,5642.76622826,4781.36547899,6648.51931113,5,217,4976.78707719,4133.35516255,5820.21899183,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027736500,296,3928,490.336,100000,7535.64154786,6751.00480664,8403.25471936,5,602,6454.16636236,5709.91024306,7198.42248166,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027737100,215,4283,524.435,100000,5019.8459024,4405.26765477,5715.03800589,5,590,4446.32630666,3844.85157457,5047.80103875,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027737200,80,1400,196.431,100000,5714.28571429,4615.22873282,7055.70873603,5,134,5598.31034053,4401.33915021,6795.28153084,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027737300,243,5363,616.408,100000,4531.04605631,4006.19981857,5120.98350852,5,538,4320.59618602,3784.0702383,4857.12213374,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027738100,242,3971,441.301,100000,6094.18282548,5391.71536735,6881.51524763,5,258,6012.27502743,5276.63272567,6747.91732919,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027738201,260,3755,482.554,100000,6924.1011984,6155.36931704,7780.87844865,5,248,7216.46577189,6356.76695363,8076.16459015,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027738202,250,4924,594.947,100000,5077.17303006,4498.25539881,5726.12911176,5,423,4577.73663255,3990.23084416,5165.24242095,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027739101,197,3814,413.303,100000,5165.18091243,4506.79875065,5913.78741334,5,300,4872.17988825,4203.09423128,5541.26554522,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027739102,183,4152,583.176,100000,4407.51445087,3824.17511347,5075.1407648,5,217,4961.59766447,4233.51195488,5689.68337406,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027739201,151,3063,489.556,100000,4929.80737839,4217.98885936,5754.53378087,5,164,5861.50233761,4886.45051124,6836.55416397,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027739202,129,2687,387.96,100000,4800.89318943,4055.08804266,5675.75128132,5,168,4721.51299842,3901.31283268,5541.71316416,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027739300,155,3209,407.088,100000,4830.16516049,4140.83979958,5627.50584844,5,376,4411.01969838,3722.47026491,5099.56913185,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25027739401,314,5132,611.154,100000,6118.47233048,5495.00160209,6807.58725091,5,601,5678.20031643,5060.44574899,6295.95488388,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
