tract_fips,synthetic_event_count,expected_synthetic_events,standardized_event_ratio,ratio_low_95,ratio_high_95,indirect_role,measure_definition,claim_limit
25027744102,201,242.70757721,0.82815709,0.72122969,0.95093723,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027744103,145,135.18142471,1.07263258,0.91151232,1.26223269,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027744104,224,201.66594444,1.11074778,0.97441096,1.26616047,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027744201,93,109.27249555,0.85108334,0.69455493,1.04288777,required_for_guided_sparse-support_exercise,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027744202,177,210.30932635,0.84161745,0.72633088,0.97520285,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027744300,204,158.14411574,1.28996263,1.12455604,1.47969824,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027744400,138,159.79477813,0.86360769,0.73089908,1.02041208,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027745100,272,252.37577058,1.07775798,0.95699479,1.21376028,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027746100,220,253.49409854,0.8678703,0.76044329,0.99047342,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027747101,285,238.41287863,1.19540522,1.06437416,1.34256703,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027747102,163,144.1890154,1.13046059,0.96958118,1.3180342,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027748100,164,135.59330372,1.20949926,1.03785799,1.40952661,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027749100,374,358.5291482,1.04315089,0.9426111,1.15441435,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027749200,183,235.506025,0.77705018,0.67224323,0.8981972,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027750100,286,241.14443095,1.18601122,1.0562244,1.33174599,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027750200,328,302.66803358,1.08369555,0.97254016,1.20755531,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027750300,117,129.02138364,0.90682642,0.75653767,1.08697055,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027751101,216,258.80603982,0.83460185,0.73040278,0.95366594,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027751102,155,140.49295037,1.1032582,0.94255567,1.29135997,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
25027752101,228,237.2158887,0.96114978,0.84414854,1.09436771,available_as_secondary_check,ratio compares a synthetic count with an expected synthetic count under statewide synthetic age rates,not directly comparable across tracts as a common-standard rate and not a real excess-case claim
