tract_fips,county_fips,county_name,tract_modeled_prevalence_percent,tract_map_class,county_weighted_tract_summary_percent,county_summary_class,absolute_difference_percentage_points,class_changes_after_aggregation,interpretation_limit
25001010100,25001,Barnstable,12.1,10.0% to less than 15.0%,10.5608592651,10.0% to less than 15.0%,1.5391407349,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025170503,25025,Suffolk,12,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.1152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025170504,25025,Suffolk,6.7,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,2.1847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025170601,25025,Suffolk,10.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025170701,25025,Suffolk,8.6,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.2847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025170702,25025,Suffolk,11.5,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,2.6152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025170800,25025,Suffolk,10.5,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.6152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025180101,25025,Suffolk,10.1,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,1.2152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025180200,25025,Suffolk,9.3,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.4152706949,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025180301,25025,Suffolk,8.3,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,0.5847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025180400,25025,Suffolk,7.5,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.3847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025180500,25025,Suffolk,7.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025980300,25025,Suffolk,30.5,20.0% or greater,8.8847293051,5.0% to less than 10.0%,21.6152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025980900,25025,Suffolk,7.4,5.0% to less than 10.0%,8.8847293051,5.0% to less than 10.0%,1.4847293051,0,tract and county summaries answer different area-level questions; neither supports individual inference
25025981100,25025,Suffolk,12.2,10.0% to less than 15.0%,8.8847293051,5.0% to less than 10.0%,3.3152706949,1,tract and county summaries answer different area-level questions; neither supports individual inference
25025981300,25025,Suffolk,4.8,less than 5.0%,8.8847293051,5.0% to less than 10.0%,4.0847293051,1,tract and county summaries answer different area-level questions; neither supports individual inference
25027700100,25027,Worcester,9.9,5.0% to less than 10.0%,10.3497240285,10.0% to less than 15.0%,0.4497240285,1,tract and county summaries answer different area-level questions; neither supports individual inference
25027701101,25027,Worcester,11.2,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.8502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027701102,25027,Worcester,11.6,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,1.2502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027702201,25027,Worcester,12.6,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,2.2502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027702202,25027,Worcester,10.3,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.0497240285,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027703100,25027,Worcester,11.7,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,1.3502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027703200,25027,Worcester,13.1,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,2.7502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027703300,25027,Worcester,11.8,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,1.4502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027704201,25027,Worcester,10.4,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.0502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027704202,25027,Worcester,12,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,1.6502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027705101,25027,Worcester,9.7,5.0% to less than 10.0%,10.3497240285,10.0% to less than 15.0%,0.6497240285,1,tract and county summaries answer different area-level questions; neither supports individual inference
25027705102,25027,Worcester,11.2,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.8502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027706100,25027,Worcester,10.3,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.0497240285,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027707100,25027,Worcester,13.3,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,2.9502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027707200,25027,Worcester,12.1,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,1.7502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027707300,25027,Worcester,14.4,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,4.0502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027707400,25027,Worcester,9.7,5.0% to less than 10.0%,10.3497240285,10.0% to less than 15.0%,0.6497240285,1,tract and county summaries answer different area-level questions; neither supports individual inference
25027707500,25027,Worcester,11.8,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,1.4502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027708100,25027,Worcester,9.5,5.0% to less than 10.0%,10.3497240285,10.0% to less than 15.0%,0.8497240285,1,tract and county summaries answer different area-level questions; neither supports individual inference
25027709100,25027,Worcester,10.1,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.2497240285,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027709201,25027,Worcester,10.8,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.4502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027709203,25027,Worcester,11.2,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.8502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027709204,25027,Worcester,11.2,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.8502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027709400,25027,Worcester,13.1,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,2.7502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027709501,25027,Worcester,10,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.3497240285,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027709502,25027,Worcester,9.7,5.0% to less than 10.0%,10.3497240285,10.0% to less than 15.0%,0.6497240285,1,tract and county summaries answer different area-level questions; neither supports individual inference
25027709600,25027,Worcester,10.6,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.2502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027709701,25027,Worcester,10.6,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.2502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027709702,25027,Worcester,12.1,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,1.7502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027710100,25027,Worcester,10.4,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.0502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027710200,25027,Worcester,11.6,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,1.2502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027710300,25027,Worcester,10.6,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.2502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027710400,25027,Worcester,11.9,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,1.5502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027710500,25027,Worcester,13,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,2.6502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
25027710601,25027,Worcester,11,10.0% to less than 15.0%,10.3497240285,10.0% to less than 15.0%,0.6502759715,0,tract and county summaries answer different area-level questions; neither supports individual inference
